VideoId,keyWords,type,length,heat,rating
761,"5,37,8,47,1,61,6",6.0,13,143.53,4.63
2338,"5,64,65,51,48,73,6",6.0,11,123.19,4.625
820,"5,64,65,51,48,73,6",6.0,11,126.14,4.58
1930,"19,8,62,6,9",6.0,3,121.07,4.575
3519,"5,64,65,51,48,73,6",6.0,3,119.6,4.555
2516,"23,62,6",1.0,1,122.08,4.525
2035,"5,64,65,51,48,73,6",6.0,41,134.52,4.52
2477,"5,8,33,61,73,10",6.0,6,140.11,4.49
3846,"23,72,30,62,6",6.0,5,136.76,4.46
1725,"7,47,65,24,22,41,21",6.0,3,118.9,4.44
1123,"5,37,64,8,73,80",6.0,6,138.4,4.41
2481,"5,64,51,73,22,10,21",6.0,3,139.73,4.41
2627,"19,24,30,62,73,21",1.0,1,130.99,4.405
733,"7,47,65,24,22,41,21",6.0,6,133.32,4.39
2892,"5,37,64,33,73",6.0,6,139.93,4.39
3230,"5,47,21,46",6.0,3,134.66,4.365
3407,"5,24,21,17",1.0,1,110.58,4.365
658,"23,11,24,79,78,22,46",6.0,15,131.31,4.36
1385,"19,51",4.0,1,103.17,4.345
3131,"19,8,62,6,9",6.0,6,132.76,4.34
39,"5,8,24,30,21,46",1.0,1,122.9,4.34
1749,"52,78,22,21",6.0,3,136.4,4.325
98,"23,47,59,41,21",6.0,3,123.18,4.32
3713,"23,41,21",6.0,3,137.89,4.31
1031,"77,46",1.0,1,128.66,4.305
1939,"23,30,59,21",1.0,1,128.93,4.305
191,"3,62,6",6.0,5,134.91,4.305
390,"5,8,11,78,73,22",6.0,5,136.99,4.295
1852,"23,65,63",6.0,3,118.24,4.295
2845,"19,8,30,9",6.0,6,108.68,4.29
694,"5,24,30,21,46",1.0,1,121.33,4.285
1274,"5,65,61,22",6.0,8,109.59,4.285
696,"25,41",6.0,3,128.79,4.28
194,"7,47,65,24,22,41,21",5.0,1,110.48,4.27
3382,"5,8,47,6,10",6.0,6,144.8,4.27
1842,"23,11,24,73,21",6.0,6,132.91,4.265
3069,"5,8,61,73,80",4.0,6,113.23,4.265
2015,"5,37,6,21,17",6.0,6,128.54,4.255
560,"19,62,41",6.0,6,131.59,4.26
2091,"5,79,78,73",6.0,5,138.87,4.25
366,"19,41",6.0,3,130.35,4.25
1446,"19,62,6,9",6.0,11,111.79,4.25
1830,"5,37,47,1,6",6.0,6,131.2,4.25
2947,"5,37,64,65,48,6",6.0,6,136.08,4.25
3169,"5,37,65,57,30",6.0,3,129.44,4.245
2507,"5,37,6,10",6.0,13,127.13,4.24
3931,"7,64,21",1.0,1,132.27,4.24
1216,"7,64,66,47,70,21",6.0,3,140.63,4.235
3256,"5,37,41",6.0,3,122.09,4.23
3181,"5,47,59,21",4.0,1,120.98,4.225
3796,"5,37,64,65,30,48",6.0,19,130.02,4.215
2382,"5,37,64,8,47,6",1.0,1,120.09,4.21
1431,"5,37,6,10",4.0,3,115.67,4.205
1956,"19,15,47,65,24,6,21",4.0,1,117.63,4.205
645,"19,8,6,9",6.0,6,109.4,4.205
776,"20,22,9",6.0,6,119.85,4.205
226,"19,8,72,6,41",6.0,6,125.93,4.2
140,"5,37,15,8,47,11,61,30,22,21",6.0,6,130.37,4.2
1454,"5,8,33,61,73,80",4.0,2,112.71,4.2
876,"19,8,30,62,41",6.0,5,135.81,4.2
2130,"5,37,64,8,47,6",1.0,1,118.92,4.195
2859,"19,12,30,62,59",6.0,6,136.91,4.195
2061,"5,24,79,6",1.0,1,105.81,4.19
240,"5,24,21",6.0,5,139.8,4.19
3252,"5,37,64,15,47,1,30,6,21",6.0,6,121.7,4.185
569,"19,8,9",4.0,1,99.79,4.18
2935,"5,37,57,6,10,21",4.0,3,108.26,4.18
2605,"19,62,6",6.0,16,121.9,4.18
2546,"19,62,6,41",6.0,3,131.78,4.175
1955,"28,41,21",1.0,1,116.4,4.175
3708,"19,8,6,9",6.0,6,108.44,4.175
1989,"23,24,78",1.0,1,115.25,4.175
3178,"5,37,8,47,65,30",1.0,1,116.17,4.17
1607,"23,70,63,41,9",6.0,6,126.63,4.16
2287,"5,24,79,6",1.0,1,92.67,4.16
595,"5,47,1,6,21",5.0,1,122.44,4.16
1179,"23,30,62",1.0,1,116.37,4.16
3556,"23,47,30",6.0,6,130.3,4.16
1254,"5,16,8,33,78,73",6.0,6,137.85,4.16
3367,"5,64,65,51,48,73,6",5.0,1,101.17,4.155
3742,"23,1,78,46",1.0,1,120.47,4.155
537,"19,30,62",4.0,1,110.82,4.155
116,"5,22",6.0,3,129.24,4.15
2723,"19,12,30,6,21",6.0,3,125.52,4.15
67,"19,73",1.0,1,130.23,4.15
774,"5,24,79,6",1.0,1,105.22,4.145
3172,"74,78,22,46",6.0,6,115.63,4.145
567,"67,22,9",6.0,1,104.75,4.145
2276,"7,24,30,73",6.0,3,115.88,4.145
3675,"5,37,64,8,47,6,10",5.0,1,103.35,4.145
2565,"19,6,9",4.0,1,112.34,4.14
1087,"19,8,30,59",6.0,6,124.93,4.14
1162,"19,63,72,30,41",6.0,3,118.17,4.135
2755,"5,37,64,8,47,6,10",5.0,1,107.13,4.135
3248,23,1.0,1,113.46,4.135
2474,"77,41",3.0,2,121.7,4.13
2391,"20,46",6.0,3,134.72,4.13
3606,"5,24,73,10",6.0,6,137.35,4.125
805,"7,64,24,79,6",1.0,1,107.43,4.125
3112,"19,62,6,9",6.0,16,119.63,4.125
3546,"5,37,8,6,21",6.0,5,123.71,4.125
2936,"19,62,22,41",6.0,3,117.15,4.13
2538,"5,64,57,62,6",6.0,11,124.48,4.125
3624,"19,30,62",6.0,3,133.06,4.12
3495,"5,55,8,22,9",6.0,5,112.59,4.12
231,"5,65,61,22",6.0,8,115.37,4.12
1794,"5,37,47,1,6",6.0,6,133.92,4.12
3022,"26,62,41",6.0,3,129.18,4.12
3793,"5,37,57,6,10,21",4.0,3,112.27,4.12
729,"7,64,24,79,6",1.0,1,106.43,4.115
3063,"23,65,24,30",6.0,5,130.63,4.115
955,"19,8,6,9",5.0,1,104.99,4.115
1883,"19,30,59",6.0,5,130.76,4.115
3962,"19,47,1,30",6.0,8,118.52,4.115
1513,"5,37,8,47,1,24,30,6,21",4.0,1,112.29,4.115
2747,"7,64,24,79,6",1.0,1,105.81,4.105
962,"5,64,62",6.0,3,127.43,4.105
2826,"26,62,6,9",6.0,6,111.15,4.1
2598,"5,37,64,6",6.0,21,134.46,4.1
1056,"5,61,73,80",4.0,5,96.08,4.1
956,"5,64,65,51,48,73,6",5.0,1,100.99,4.1
1615,"19,8,30,34",1.0,1,106.39,4.1
3464,"23,41,21",1.0,1,121.28,4.095
907,"7,8,33,30,73",6.0,11,130.96,4.095
943,"5,33,24,79,78,73,22",5.0,1,105.63,4.095
2870,"19,62,41",4.0,1,92.2,4.095
3052,"19,8,30,62,41,21",5.0,1,122.5,4.095
693,23,6.0,3,123.82,4.095
1686,"7,64,8,47,1,30,62,59",6.0,15,128.03,4.09
147,"45,62,41",1.0,1,111.67,4.09
3504,"19,8,30,34",4.0,1,110.85,4.09
887,"5,24,79,6",1.0,1,99.68,4.085
3044,"5,47,10",4.0,1,119.07,4.085
3284,"52,62,41",6.0,5,135.58,4.085
1332,"26,62,59,41",6.0,3,127.48,4.085
1697,"5,37,6,21",6.0,3,139.0,4.085
259,"7,64,24,79,6",1.0,1,107.44,4.08
3444,"19,8,41,21",6.0,6,92.82,4.08
2544,"5,37,11,61,73,21",1.0,1,129.87,4.075
1330,"5,22",4.0,2,122.61,4.075
2496,"28,11,24,78,73,46",1.0,1,126.94,4.075
871,"5,37,8,6",6.0,5,98.22,4.07
2273,"5,37,47,70,1,6",6.0,6,136.0,4.07
24,"19,30,34",1.0,1,100.75,4.07
1205,"28,73,6,41",4.0,1,105.23,4.065
200,"7,64,24,79,6",1.0,1,103.3,4.065
2646,"5,37,64,8",1.0,1,105.41,4.065
3024,"5,64,65,33,51,48,73,6",5.0,1,108.93,4.065
247,"7,64,30,6",6.0,5,90.49,4.065
2096,"19,15,47,30,59,21",6.0,3,128.51,4.065
1218,"7,8,78,73,21",4.0,1,111.55,4.065
371,"5,73,22",1.0,1,99.85,4.06
2939,"5,64,24,6",6.0,13,95.55,4.06
1050,"5,33,73",5.0,1,102.96,4.06
2987,"7,30,73,6,80",6.0,11,90.99,4.06
1326,"19,8,30,62",6.0,3,135.05,4.06
1942,"19,24,21",6.0,2,124.13,4.055
386,"19,8,30,62,6,41",6.0,3,113.31,4.055
3605,"19,9",6.0,6,114.44,4.055
3447,"19,8,41",1.0,1,85.64,4.05
2825,"19,30",3.0,2,101.12,4.055
2576,"19,8,24,78,21",6.0,5,126.11,4.055
2880,"23,30,41",1.0,1,134.13,4.05
3055,"23,61,73,80",4.0,6,94.91,4.05
3947,"32,48,22",6.0,8,98.3,4.05
269,"5,64,8,1,10",6.0,3,112.61,4.05
229,"19,62,41",6.0,3,121.93,4.05
2079,"5,24,73,10",5.0,1,125.03,4.045
1252,"23,65,30,73,34",4.0,1,107.68,4.045
3270,"5,64,66,47,12,33,62",4.0,3,118.35,4.045
2791,"19,8,78,22",6.0,3,112.57,4.045
1600,"5,33,61,72,30,73,80",1.0,1,104.5,4.045
2540,"7,64,47,6",5.0,1,109.34,4.045
220,"5,64,6,9",4.0,3,107.32,4.045
745,"19,8,24,78",6.0,5,126.51,4.04
1796,"23,47,24,78,41",6.0,3,123.77,4.035
2173,"19,62,6,9",5.0,1,112.63,4.035
1782,"5,24,78,6,21,46",6.0,6,141.55,4.035
354,"5,8,61,73,80",6.0,5,111.35,4.035
3602,"5,8,11,24,78,22,21",6.0,3,140.9,4.035
1080,"2,62,59",6.0,11,111.34,4.035
1316,"19,62,41",6.0,6,127.42,4.03
1656,"23,41,21",1.0,1,116.99,4.03
2212,"45,62,41",6.0,3,120.9,4.03
3394,"5,33,61,72,30,73,80",1.0,1,103.7,4.03
1285,"23,65",1.0,1,95.94,4.025
230,23,5.0,1,118.06,4.025
3066,"19,8,47,59",6.0,11,112.76,4.025
3050,"5,24,21,46",1.0,1,122.17,4.025
991,"5,37,22",6.0,3,119.71,4.02
2282,"5,64,8,1,10",1.0,1,105.13,4.02
3398,"5,64,62,6,9",6.0,36,120.41,4.02
2693,"7,8,65,24",6.0,6,90.99,4.02
1877,"5,64,57,6,10",1.0,1,118.73,4.015
3474,"32,30,62,59",1.0,1,114.67,4.015
1354,"23,65,30,22,41",6.0,3,99.46,4.015
458,"52,78,73",6.0,5,132.02,4.015
1641,"23,72,62",6.0,3,124.92,4.015
205,"7,64,47,21",6.0,3,131.19,4.015
1653,"19,66,30,62,22",6.0,3,130.43,4.015
942,"19,51,62",6.0,3,118.64,4.015
1978,"19,8,59",6.0,8,95.75,4.01
3514,"23,30,62",5.0,1,125.2,4.01
474,"5,8,65,63,48,21",1.0,1,97.09,4.015
378,"5,64,57,62,6",4.0,3,106.89,4.01
3332,"26,41",4.0,1,114.19,4.005
518,"5,37,64,47,57,6,10",6.0,13,112.86,4.005
536,"19,62,41",6.0,3,102.4,4.005
2210,"19,8,30,62,41,21",6.0,3,132.74,4.005
3229,"5,37,8,47,59",4.0,1,92.0,4.005
881,"5,64,24,10",1.0,1,100.84,4.005
3329,"5,64,24,6",6.0,11,104.89,4.0
3560,"19,30,62",5.0,2,115.07,4.0
3306,"5,33,73,6,10",4.0,2,99.79,4.0
307,"19,65,51",5.0,1,96.11,4.0
1122,"7,64,47,1,62",1.0,1,122.96,4.0
1692,"7,64,8,47,1,30,59",6.0,7,115.05,3.995
1418,"19,8,41",1.0,1,110.67,3.995
2304,"5,8,57,73,6",6.0,22,112.25,3.995
2531,"19,30,62,10",6.0,3,128.18,3.99
2037,"7,64,24,79,6",1.0,1,108.79,3.99
2749,"5,33,73",6.0,6,109.71,3.99
2262,"5,37,64,73,80",6.0,5,119.27,3.99
2086,"23,72,30,41",6.0,3,120.81,3.99
967,"5,37,47,61",6.0,3,126.29,3.985
119,"19,62,41",6.0,6,106.01,3.985
3932,"19,9",5.0,2,105.16,3.985
1061,"7,64,47,30,59",6.0,8,104.65,3.985
1502,"19,61,51,73,80",6.0,6,104.82,3.985
3626,"19,22,41",1.0,1,109.44,3.985
1113,"5,64,61,30",1.0,1,97.89,3.98
573,"5,33,61,6",1.0,1,112.19,3.98
3925,"19,51,62",4.0,1,112.27,3.98
1688,"52,6",6.0,30,96.12,3.98
318,"5,33,6,10",6.0,6,95.12,3.98
1072,"19,51,22,10",6.0,6,99.75,3.98
502,"7,33,73,6",6.0,10,97.67,3.98
2594,"5,64,6,10,21",6.0,74,141.01,3.975
393,"7,24",5.0,1,93.14,3.975
1806,"5,37,64,47,57,6,10",6.0,20,123.43,3.975
3365,"5,47,21",6.0,3,117.71,3.975
3586,"7,64,30,6",6.0,5,113.07,3.975
3539,"5,37,47,61",6.0,3,120.27,3.975
557,"23,30,73",6.0,3,129.75,3.975
2704,"5,33,73,22,80",6.0,3,116.02,3.975
3682,"7,64,47,75,41",6.0,16,94.98,3.975
542,"19,38,41",4.0,1,108.56,3.975
2394,"5,47,33,61,6",1.0,1,112.85,3.97
676,"7,64,24,79,6",1.0,1,105.09,3.97
914,"5,47,10",1.0,1,125.22,3.97
3190,"19,62,41",5.0,1,96.22,3.97
1845,"5,10,21",1.0,1,121.64,3.97
2501,"5,37,64,47,75",5.0,1,120.21,3.97
3236,"60,61,79,78,73",1.0,1,120.18,3.965
3714,"19,8,62,6,9",1.0,1,100.46,3.97
2290,"7,73,6",5.0,1,90.31,3.965
2076,"5,8,61,73,80",1.0,1,91.23,3.965
1569,"60,61,24,79,73,22",1.0,1,94.64,3.955
3272,"23,65",1.0,1,102.87,3.96
3013,"5,64,12,51,30",6.0,6,117.64,3.96
3035,"19,51,62,41",4.0,1,120.07,3.96
1078,"5,55,22,9",1.0,1,94.89,3.96
1192,"5,37,15,47,61,22,21",1.0,1,119.07,3.955
751,"67,6,9",6.0,11,97.33,3.955
1711,"5,64,24,6",6.0,3,92.85,3.955
2681,"19,12,30,62,6",6.0,5,134.87,3.955
3298,"19,12,24,30,62,6,21",6.0,3,128.72,3.955
2754,"7,64,8,47",1.0,1,99.06,3.95
1283,"19,30,62,41",6.0,3,126.71,3.95
565,"23,30,62,59",6.0,11,108.57,3.95
2047,"23,30,59",6.0,8,111.38,3.95
1558,"5,47,22,21",1.0,1,108.23,3.95
3330,"19,57,62,6",6.0,10,93.07,3.95
2330,"7,47,6,21",6.0,6,111.14,3.95
3762,"5,64,47,1,62,59,41",6.0,10,100.25,3.945
163,"5,37,64,15,47,1,30,6,21",6.0,34,132.66,3.945
2297,"19,72,62,41",5.0,1,114.63,3.945
1618,"49,24,62,21,46",6.0,3,139.38,3.94
2730,"5,37,8,47,65,6",6.0,6,126.24,3.94
2953,23,4.0,3,101.47,3.94
511,"5,37,64,47,30",6.0,3,134.52,3.94
3698,"5,24,21",5.0,1,106.27,3.94
2344,"19,72,62,41",5.0,1,118.17,3.94
2875,"7,64,15,47,59",6.0,16,116.11,3.94
2549,"19,8,41",1.0,1,85.31,3.94
180,"5,57,30,6,10",1.0,1,120.09,3.94
587,"7,64,8,6,21",6.0,11,116.44,3.94
3320,"5,8,33,61,73,80",6.0,10,120.21,3.935
2058,"19,57,30,6",4.0,2,103.08,3.935
1729,"19,8,66,12,30,73,6,21",1.0,1,118.11,3.935
1652,"5,8,33,61,73,80",6.0,11,96.54,3.935
2278,"5,73,10",6.0,5,130.58,3.935
3238,"5,37,8,73,22,80",6.0,9,101.8,3.935
68,"5,47,33,61,6",1.0,1,113.39,3.93
591,"19,51,41",6.0,3,115.68,3.93
2141,"23,65",1.0,1,97.76,3.93
1306,"5,11,61,22,10,21,17",4.0,1,105.05,3.93
2929,"5,33,61,72,73,80",5.0,1,96.43,3.93
1771,"5,64,51,73,22,10,21",5.0,2,118.85,3.93
785,"19,12,30,6,21",4.0,1,117.84,3.925
1026,"5,37,66,1,6,21",4.0,1,99.9,3.925
1944,"19,47,21",6.0,3,129.98,3.925
152,"5,64,51,73,22,10,21",4.0,1,121.24,3.925
369,"5,11,24,22,21",1.0,1,106.04,3.92
1849,"5,15,8,47,65,63",4.0,2,101.7,3.92
3646,"23,11,78,73",1.0,1,111.82,3.92
3909,"5,37,57,6,10",1.0,1,120.38,3.92
243,"19,62,6,41",6.0,3,121.64,3.92
3233,"5,1,73,10",6.0,5,128.22,3.92
2720,"19,73,41,9",6.0,3,120.76,3.92
2168,5,1.0,1,102.24,3.915
1029,"23,33,24,79,73",1.0,1,99.51,3.915
789,"5,64,8,1,22",5.0,1,113.27,3.915
1690,"27,1,30,59",6.0,3,102.91,3.915
1596,"5,61,73",3.0,6,119.32,3.91
2341,"5,33,61,6",1.0,1,111.94,3.91
2827,"7,64,75,24,79,6",1.0,1,83.85,3.91
2733,"19,79,41",6.0,75,89.79,3.91
3051,"5,37,33,61,30,73,80",1.0,1,95.81,3.91
3384,"19,62,6,9",4.0,1,97.08,3.91
20,"5,47,6,10",4.0,2,104.39,3.91
2422,"19,66,12,30,62,73,6",6.0,3,125.01,3.91
780,"54,41",6.0,3,105.11,3.91
2620,"19,73,59",6.0,16,100.12,3.905
3952,"23,65,30,22,41",6.0,3,106.77,3.905
1545,"5,64,33,61,73",6.0,5,131.67,3.905
398,"52,78,21",6.0,6,116.26,3.905
2039,"19,8,30,6,41",1.0,1,88.95,3.905
1484,"19,47",4.0,1,113.83,3.905
2027,"5,64,33,73,80",4.0,2,111.83,3.905
931,"5,8,11,61,24,21,17",6.0,11,129.49,3.9
597,"5,15,65,30,21",6.0,5,125.39,3.9
1381,"23,62,41",6.0,3,115.22,3.9
2185,"23,65,59,41",6.0,10,94.64,3.9
2328,"5,47,33,61,6",1.0,1,116.11,3.895
3681,"19,6,21",5.0,1,113.83,3.895
1339,"49,24,78,21",6.0,6,127.51,3.895
3435,"45,59,41,9",6.0,11,90.02,3.895
2456,"7,64,57,30,6,21",4.0,1,97.57,3.895
2617,"19,41",6.0,3,119.59,3.895
3347,"5,10,21",1.0,1,104.16,3.895
3246,19,5.0,1,114.87,3.89
3310,"5,15,6,21",6.0,5,123.96,3.89
584,"5,66,47,30,62",6.0,3,128.46,3.89
817,"19,8,62,6,41,9",1.0,1,95.1,3.89
2508,"5,8,78,73",6.0,5,121.35,3.89
2878,"5,37,64,8,30,73",6.0,40,106.38,3.89
1897,"5,37,11,6,17",1.0,1,95.97,3.885
1950,"5,8,33,61,73",4.0,1,94.02,3.885
1341,"5,65,57,48,10",1.0,1,103.96,3.885
3517,"5,37,15,47,1,21",6.0,3,125.6,3.885
2829,"7,64,8,47,1,30,59",1.0,1,108.95,3.88
1430,"5,64,24,22,21",6.0,3,128.41,3.88
23,"5,24,79,6",1.0,1,96.05,3.885
485,"7,64,47,75,73,6",6.0,358,101.34,3.88
1310,"19,51,41",6.0,3,122.23,3.88
1755,"7,8,47,73,80",1.0,1,94.24,3.88
2256,"5,8,65,63,48,21",6.0,3,114.47,3.88
3302,"19,30,59",6.0,6,125.04,3.88
936,"13,30,62,73,21",6.0,6,132.79,3.88
2781,"7,24",6.0,5,97.22,3.88
2999,"7,47,6,21",6.0,6,118.2,3.88
598,"5,10,21",1.0,1,104.12,3.88
3399,"7,64,47,73,6",5.0,1,113.71,3.875
2680,"5,64,47,1,62,59,41",6.0,11,90.57,3.87
759,"20,30,41",6.0,1,111.85,3.875
1935,"5,24,30,10,46",1.0,1,107.14,3.875
3348,"5,47,21",1.0,1,112.77,3.875
3808,"5,8,47,6,10",1.0,1,108.04,3.875
3811,"5,64,8,47",5.0,2,98.78,3.875
3427,"5,33,73,10",6.0,3,79.53,3.875
1864,23,6.0,13,102.27,3.87
107,"19,8,24,30,41,46",1.0,1,121.97,3.87
3029,"5,47,22,21",1.0,1,104.87,3.87
601,"5,8,47,30,62,21",6.0,5,133.22,3.87
1355,"7,65,73",6.0,8,91.22,3.87
866,"5,37,64,47,6",6.0,30,115.48,3.87
1261,"52,21",1.0,1,106.53,3.87
297,"7,64,47,75,6",1.0,1,76.37,3.865
3652,"5,64,8,24,6,10,21",6.0,10,118.57,3.865
824,"19,47,51,6,21",5.0,2,116.59,3.865
1752,"19,62,41",6.0,3,115.8,3.865
590,"19,66,30,62,22",4.0,1,109.47,3.865
2539,"5,8,47,30,21",6.0,5,124.79,3.865
2479,"5,37,8,61,73,80",6.0,6,98.33,3.865
3839,"5,24,21",5.0,1,100.49,3.86
3355,"5,64,6,9",4.0,3,92.68,3.86
2874,"5,8,61,73,80",1.0,1,104.07,3.86
2982,"5,21",3.0,5,83.01,3.86
1038,"19,1,30,22,21",5.0,1,104.07,3.855
1953,"19,30,22",6.0,3,126.9,3.855
878,"19,47,61,51",5.0,4,109.59,3.855
302,"23,22,9",6.0,6,111.35,3.855
3559,"5,78,6,21",4.0,1,124.99,3.855
428,"5,47,75",3.0,1,96.0,3.855
2545,"81,9",4.0,1,92.28,3.855
1730,"19,8,30,73,41",6.0,3,127.34,3.85
2710,"5,37,64,47,1,6",1.0,1,119.13,3.85
2700,"23,73,6,9",4.0,2,74.6,3.85
437,"19,15,66,12,30,62",6.0,3,136.3,3.85
3736,52,6.0,3,124.59,3.85
3048,"19,8,30,62,6,41,10",6.0,10,102.57,3.85
2407,"19,65,30",6.0,3,124.8,3.85
1655,"5,8,47,6,10",1.0,1,109.84,3.85
2611,"5,66,1,61,73",1.0,1,106.76,3.85
3480,"5,37,8,47,24,30,6,21",6.0,6,119.34,3.85
3920,"5,37,64,80",6.0,3,114.57,3.85
1369,"5,37,8,73,80",1.0,1,89.06,3.85
2428,"19,15,21",4.0,1,104.03,3.85
3982,"45,62,59,41",6.0,36,103.2,3.845
285,"5,64,8,6",6.0,11,96.04,3.845
2923,"19,8,30",6.0,2,117.29,3.845
2886,"5,55,8,22,9",5.0,1,85.52,3.845
2651,"19,8,12,1,72,30,62,59",6.0,6,116.97,3.845
1556,"19,15,51",5.0,1,115.27,3.845
2487,"7,33,61,73,6",4.0,2,106.63,3.845
2325,"19,63,30",4.0,1,103.34,3.845
644,"19,66,12,30,62",6.0,3,126.45,3.845
1603,"19,8,41",1.0,1,89.18,3.845
202,"19,62,22",6.0,5,119.78,3.845
3324,"81,21",6.0,3,116.76,3.845
1787,"5,78,73,22",6.0,3,134.31,3.84
1765,"7,64,8,59",4.0,1,96.82,3.84
149,"7,64,6",5.0,1,84.4,3.835
2949,"19,62,41,9",6.0,3,132.05,3.835
2121,"19,65,51",4.0,1,89.91,3.835
3082,"7,47,65,11,30,6,21",1.0,1,115.65,3.835
3273,"23,73",6.0,3,128.96,3.835
170,"5,64,66,12,1,21",6.0,3,133.17,3.835
3243,"5,64,6,9",6.0,3,109.38,3.835
2042,"19,62,22",6.0,3,127.45,3.835
2371,"5,37,47,1,57,6",4.0,1,105.09,3.835
965,"7,33,73,6",6.0,20,91.65,3.835
3091,"5,33,73",6.0,3,131.16,3.83
2008,"5,33,61,73",1.0,1,120.82,3.83
3419,"7,64,24,79,6",4.0,1,94.93,3.83
3653,"7,64,24,79,6",1.0,1,81.36,3.83
1259,"5,24,21",5.0,1,102.68,3.83
455,"14,62",6.0,3,122.23,3.83
1008,"19,8,30,62,59,41",6.0,6,121.16,3.83
3460,"7,64,1,6,21",6.0,31,114.81,3.83
3790,"5,37,47,70,1,6",6.0,6,129.87,3.83
2843,"23,70,24,46",6.0,5,105.19,3.83
2160,"19,8,62,6,41,9",1.0,1,95.28,3.83
1605,"19,8,72",1.0,1,99.77,3.83
3339,"19,30,62,22,41",6.0,3,124.38,3.825
3993,"7,64,24,79,6",5.0,1,83.97,3.825
150,"7,64,47",1.0,1,78.3,3.825
1045,"5,64,15,66,12,30,62",4.0,1,106.14,3.83
1112,"7,64,11,30,62,6,21",6.0,10,96.42,3.825
734,"28,1",1.0,1,96.17,3.825
3818,"19,62,41",6.0,3,113.47,3.825
1631,"5,64,6,9",5.0,2,91.41,3.825
2301,"5,37,24",6.0,5,105.42,3.825
1091,"5,37,64,47,6,10",1.0,1,109.08,3.825
2901,"23,65,48,6",1.0,1,110.22,3.825
2667,"23,1,30,59",6.0,8,115.53,3.82
716,"7,24,79,6",4.0,1,96.5,3.82
1315,"60,79,78,73",1.0,1,109.76,3.82
3830,"5,11,22,21,17",6.0,3,133.63,3.82
3087,"5,64,66,12,1,21",4.0,1,115.49,3.82
115,"19,8,30,59",6.0,16,107.14,3.82
44,"5,37,64,8,73,10",6.0,6,113.88,3.82
893,"5,37,33,73",6.0,3,127.41,3.82
3544,"5,10,21",1.0,1,104.4,3.82
2229,"19,15,21",6.0,3,112.73,3.82
253,"19,22,41",6.0,3,121.29,3.815
3000,"23,62,21",5.0,1,124.88,3.815
2521,"5,8,65,63,48,21",6.0,3,108.98,3.815
1917,"5,37,57,30",1.0,1,89.52,3.815
1256,"5,55,8,22,9",4.0,1,100.89,3.815
1619,"23,65,75,41",6.0,8,83.99,3.815
623,"19,41",6.0,11,83.2,3.815
3346,"45,62,41",6.0,3,113.47,3.815
2350,"5,64,66,57,62,6,10",6.0,3,117.59,3.815
1500,"19,51",3.0,6,118.11,3.815
2784,"5,37,8,61,73,80",6.0,6,86.5,3.815
441,"5,64,8,57,30,41,9",6.0,25,93.01,3.815
203,"5,70,30,62,73",6.0,5,134.14,3.81
3567,"5,24,73,10",6.0,3,130.17,3.81
2436,"5,64,47,1",6.0,3,109.32,3.81
3584,"19,62,41",6.0,3,110.26,3.815
2809,"50,6,9",1.0,1,91.31,3.805
1529,"23,47,78,21,46",6.0,3,115.33,3.81
2424,"5,37,33,79,73",6.0,10,74.63,3.81
896,"19,1,30,22,21",5.0,1,104.51,3.805
2505,"28,1,30,59",6.0,11,85.3,3.805
2885,"19,66,12,62,73,6",6.0,3,124.94,3.805
2230,"5,47,1,59",1.0,1,84.44,3.805
1297,"5,64,66,12,10",6.0,3,123.16,3.805
478,"19,51,62",5.0,1,93.91,3.805
3658,"19,1,62,59",6.0,11,123.8,3.805
2165,"7,64,73",4.0,3,82.96,3.805
709,"19,8,30,62,41",6.0,3,129.52,3.8
1210,"19,62",5.0,1,118.36,3.8
3160,"7,64,24,79,6",1.0,1,104.28,3.8
3207,"60,79,78,73",1.0,1,104.68,3.8
3540,"23,72,30,41",2.0,1,91.66,3.8
2492,"27,65,61,30,22,21",6.0,3,116.77,3.8
689,"7,24,62,73,10,21",5.0,1,107.86,3.8
1781,"45,59,41,9",6.0,11,97.02,3.8
3288,"5,64,62,6,9",1.0,1,92.56,3.8
2767,"19,51,62",5.0,1,93.51,3.8
3278,"5,64,62",4.0,2,105.04,3.8
2102,"14,72,73,41",6.0,3,120.01,3.8
2238,"5,37,47",6.0,3,122.54,3.8
2587,"19,1,30,6",6.0,11,101.94,3.8
175,"5,64,61,30",6.0,3,111.88,3.8
1416,"5,64,24,6",1.0,1,86.22,3.795
2483,"5,33,61",1.0,1,113.43,3.795
465,"19,70,6,21",4.0,1,88.67,3.795
684,"68,72,30,62,59",5.0,1,103.78,3.795
1514,"23,33,61,79",1.0,1,101.73,3.795
181,"5,37,21",4.0,1,99.91,3.795
2705,45,2.0,1,94.95,3.795
176,"5,73,22",1.0,1,99.5,3.79
1464,"5,37,47,75,1,21",1.0,1,107.05,3.79
1660,"5,47,1,30,21",6.0,5,135.66,3.79
867,"5,64,57,6,10",4.0,1,106.58,3.79
2215,"5,37,8,65,30",6.0,6,76.83,3.79
2666,"19,8,72",5.0,1,100.66,3.79
2182,"5,37,8,33,61,30,73,6,80",6.0,10,95.99,3.79
2805,"5,37,47,62,73",6.0,5,122.17,3.785
2270,"52,6",4.0,1,94.17,3.785
603,"19,51,73,6",6.0,6,117.78,3.785
2889,"5,64,66,12,1,21",4.0,1,118.61,3.785
1594,"5,64,8,1,22",6.0,3,124.44,3.785
